ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
prim	pʁim	primo	pɾimo	pɹimʊ	priːmʊm
primitiv	pʁimitif	primitivo	pɾimitiβo	pɹimitivʊ	priːmɪtiːwʊm
priməvaɾə	pʁimvwaʁ	primavɛra	pɾimaβeɾa	pɹimɐvɛɾɐ	priːmaweːram
printʃipal	pʁɛ̃sipal	printʃipale	pɾinθipal	pɹiŋsipɑl	prɪŋkɪpaːlɛm
printʃipat	pʁɛ̃sipa	printʃipato	pɾinθipaðo	pɹiŋsipadʊ	prɪŋkɪpaːtʊm
printʃipiw	pʁɛ̃sip	printʃipio	pɾinθipjo	pɹiŋsipjʊ	priːŋkɪpɪʊm
prints	pʁɛ̃s	printʃipe	pɾinθipe	pɹiŋsipɨ	priːŋkɪpɛm
prinde	pʁɑ̃dʁ	prɛndere	pɾendeɾ	pɹeɪŋdeɹ	prɛndeːrɛ
priva	pʁive	privare	pɾiβaɾ	pɹivaɹ	priːwaːrɛ
privatsjune	pʁivasjɔ̃	privatsione	pɾiβaθjon	pɹivɐsɐ̃ʊ̃	priːwaːtɪoːnɛm
privativ	pʁivatif	privativo	pɾiβatiβo	pɹivɐtivʊ	priːwaːtiːwʊm
priviledʒiu	pʁivilɛʒ	privilɛdʒo	pɾiβilexjo	pɹivilɛʒjʊ	priːwɪleːɡɪʊm
probabilitate	pʁobabilite	probabilita	pɾoβaβiliðad	pɹubɐbilidadɨ	prɔbaːbɪlɪtaːtɛm
probitate	pʁobite	probita	pɾoβiðad	pɹubidadɨ	prɔbɪtaːtɛm
problemə	pʁɔblɛm	problɛma	pɾoβlema	pɹublemɐ	prɔbleːma
protʃes	pʁosɛ	protʃɛsso	pɾoθeso	pɹusɛsʊ	proːkɛssʊm
protʃesjune	pʁosɛsjɔ̃	protʃessione	pɾoθesjon	pɹusisɐ̃ʊ̃	proːkɛssɪoːnɛm
proklama	pʁɔklame	proklamare	pɾoklamaɾ	pɹuklɐmaɹ	proːklaːmaːrɛ
proklamatsje	pʁɔklamasjɔ̃	proklamatsione	pɾoklamaθjon	pɹuklɐmɐsɐ̃ʊ̃	prɔklaːmaːtɪoːnɛm
prokonsul	pʁokɔ̃syl	prokɔnsole	pɾokonsul	pɹukoŋsuw	prɔkoːnsʊlɛm
prokonsular	pʁokɔ̃sylɛʁ	prokonsolare	pɾokonsulaɾ	pɹukuŋsulaɹ	proːkoːnsʊlaːrɛm
prokrea	pʁɔkʁee	prokreare	pɾokɾeaɾ	pɹukɹiaɹ	proːkrɛaːrɛ
prokreatsje	pʁɔkʁeasjɔ̃	prokreatsione	pɾokɾeaθjon	pɹukɹiɐsɐ̃ʊ̃	proːkrɛaːtɪoːnɛm
prokreatsjune	pʁɔkʁeasjɔ̃	prokreatsione	pɾokɾeaθjon	pɹukɹiɐsɐ̃ʊ̃	proːkrɛaːtɪoːnɛm
prokuɾator	pʁokyʁatœʁ	prokuratore	pɾokuɾaðoɾ	pɹukuɾɐdoɹ	proːkuːraːtɔrɛm
prodiɡ	pʁodiɡ	prɔdiɡo	pɾoðiɣo	pɹɔdiɡʊ	proːdɪɡʊm
produtʃe	pʁodyiʁ	produrre	pɾoðuθiɾ	pɹuduziɹ	proːduːkɛrɛ
profan	pʁofan	profano	pɾofano	pɹufɐ̃nʊ	prɔfaːnʊm
profana	pʁofane	profanare	pɾofanaɾ	pɹufɐnaɹ	prɔfaːnaːrɛ
profesjune	pʁofɛsjɔ̃	professione	pɾofesjon	pɹufisɐ̃ʊ̃	prɔfɛssɪoːnɛm
profesɔaɾə	pʁofɛsœʁ	professore	pɾofesoɾ	pɹufɨsoɹ	prɔfɛssoːrɛm
profet	pʁofɛt	profɛta	pɾofeta	pɹufɛtɐ	prɔpʰeːtam
profund	pʁofɔ̃	profondo	pɾofundo	pɹufũŋdʊ	prɔfʊndʊm
profuzjune	pʁofyzjɔ̃	profuzione	pɾofusjon	pɹufuzɐ̃ʊ̃	prɔfuːsɪoːnɛm
prodʒenitor	pʁoʒenitœʁ	prodʒenitore	pɾoxenitoɾ	pɹuʒɨnitoɹ	proːɡɛnɪtoːrɛm
proɡram	pʁɔɡʁam	proɡramma	pɾoɣɾama	pɹuɡɹɐ̃mɐ	prɔɡramma
proɡres	pʁɔɡʁɛ	proɡrezo	pɾoɣɾeso	pɹuɡɹɨsʊ	proːɡrɛssʊm
proɡresje	pʁɔɡʁɛsjɔ̃	proɡressione	pɾoɣɾesjon	pɹuɡɹɨsɐ̃ʊ̃	proːɡrɛssɪoːnɛm
projekt	pʁoʒɛ	prodʒɛtto	pɾojekto	pɹuʒɛtʊ	proːjɛktʊm
projektsie	pʁoʒɛksjɔ̃	proietsione	pɾojekθjon	pɹuʒɨsɐ̃ʊ̃	proːjɛktɪoːnɛm
projektil	pʁoʒɛktil	proiɛttile	pɾojektil	pɹuʒɛtil	proːjɛktiːlɛm
prolaps	pʁolapsys	prolasso	pɾolapso	pɹulapsʊ	prɔlapsʊm
proliks	pʁoliks	prolisso	pɾolixo	pɹuliksʊ	proːlɪksʊm
promiskwu	pʁomisky	promiskuo	pɾomiskwo	pɹumiʃkuʊ	proːmɪskʊʊm
promontoɾiw	pʁomɔ̃twaʁ	promontɔrio	pɾomontoɾjo	pɹumuŋtɔɾjʊ	proːmɔntɔrɪʊm
promotɔaɾe	pʁomotœʁ	promotore	pɾomotoɾ	pɹumutoɹ	proːmoːtoːrɛm
promova	pʁomuvwaʁ	promuɔvere	pɾomoβeɾ	pɹumuveɹ	proːmoːweːrɛ
promulɡa	pʁomylɡe	promulɡare	pɾomulɣaɾ	pɹumuwɡaɹ	proːmʊlɡaːrɛ
pronominal	pʁonominal	pronominale	pɾonominal	pɹunuminɑl	proːnoːmɪnaːlɛm
pronostik	pʁonɔstik	proɲɔstiko	pɾonostiko	pɹuɡnɔʃtikʊ	prɔŋnɔstɪkʊm
pronume	pʁonɔ̃	pronome	pɾonombɾe	pɹunomɨ	proːnoːmɛn
pronunts	pʁonɔ̃se	pronuntsjare	pɾonunθjaɾ	pɹunũŋsiaɹ	proːnuːntɪaːrɛ
propaɡa	pʁopaʒe	propaɡare	pɾopaɣaɾ	pɹupɐɡaɹ	proːpaːɡaːrɛ
propaɡandə	pʁopaɡɑ̃d	propaɡanda	pɾopaɣanda	pɹupɐɡɐ̃ŋdɐ	proːpaːɡanda
propensjune	pʁopɑ̃sjɔ̃	propensione	pɾopensjon	pɹupeɪŋsɐ̃ʊ̃	proːpɛnsɪoːnɛm
propitʃe	pʁopis	propitsio	pɾopiθjo	pɹupisjʊ	prɔpɪtɪʊm
proportsje	pʁopɔʁsjɔ̃	proportsione	pɾopoɾθjon	pɹupuɾəsɐ̃ʊ̃	proːpɔrtɪoːnɛm
proportsjonal	pʁopɔʁsjɔnɛl	proportsionale	pɾopoɾθjonal	pɹupuɾəsiunɑl	proːpɔrtɪoːnaːlɛm
proportsjonalitate	pʁopɔʁsjɔnalite	proportsionalita	pɾopoɾθjonaliðad	pɹupuɾəsiunɐlidadɨ	proːpɔrtɪoːnalɪtaːtɛm
proportsjune	pʁopɔʁsjɔ̃	proportsione	pɾopoɾθjon	pɹupuɾəsɐ̃ʊ̃	proːpɔrtɪoːnɛm
proprjetar	pʁɔpʁietɛʁ	proprietario	pɾopjetaɾjo	pɹupɹiɨtaɾjʊ	prɔprɪɛtaːrɪʊm
propune	pʁopoze	propɔrre	pɾoponeɾ	pɹupoɹ	proːpoːneːrɛ
proskrie	pʁɔskʁiʁ	proskrivere	pɾoskɾiβiɾ	pɹuʃkɹɨveɹ	proːskriːbeːrɛ
prospekt	pʁɔspɛktys	prospɛtto	pɾospekto	pɹuʃpɛtʊ	prɔspɛktʊm
prospeɾitate	pʁɔspeʁite	prosperita	pɾospeɾiðad	pɹuʃpɨɾidadɨ	prɔspɛrɪtaːtɛm
prostitwatə	pʁɔstitye	prostituta	pɾostituta	pɹuʃtitutɐ	proːstɪtʊtam
prostitutsje	pʁɔstitysjɔ̃	prostitutsione	pɾostituθjon	pɹuʃtituɪsɐ̃ʊ̃	proːstɪtuːtɪoːnɛm
protektsie	pʁotɛksjɔ̃	protetsione	pɾotekθjon	pɹutɨsɐ̃ʊ̃	proːtɛktɪoːnɛm
protektor	pʁotɛktœʁ	protettore	pɾotektoɾ	pɹutɨtoɹ	proːtɛktoːrɛm
proteʒa	pʁoteʒe	protedʒʒere	pɾotexeɾ	pɹutɨʒeɹ	proːtɛɡeːrɛ
protokol	pʁotokɔl	protokɔllo	pɾotokolo	pɹutukɔlʊ	proːtɔkɔllʊm
protubeɾantsə	pʁotybeʁɑ̃s	protuberantsa	pɾotuβeɾanθja	pɹutubɨɾɐ̃ŋsjɐ	proːtʊbeːrantɪam
proverb	pʁovɛʁb	provɛrbio	pɾoβeɾβjo	pɹuvɛɾəbjʊ	proːwɛrbɪʊm
proverbjal	pʁovɛʁbjal	proverbjale	pɾoβeɾβjal	pɹuvɨɾəbiɑl	proːwɛrbɪaːlɛm
providentsə	pʁovidɑ̃s	provvidɛntsa	pɾoβiðɛnθja	pɹuvideɪŋsjɐ	proːwɪdɛntɪam
provintʃjal	pʁovɛ̃sjal	provintʃale	pɾoβinθjal	pɹuviŋsiɑl	proːwɪŋkɪaːlɛm
provintʃje	pʁovɛ̃s	provintʃa	pɾoβinθja	pɹuviŋsjɐ	proːwɪŋkɪam
provokatsje	pʁovokasjɔ̃	provokatsione	pɾoβokaθjon	pɹuvukɐsɐ̃ʊ̃	proːwɔkaːtɪoːnɛm
prozə	pʁɔz	prɔza	pɾosa	pɹɔzɐ	proːsam
prozajk	pʁozaik	prozaiko	pɾosaɪko	pɹuzaɪkʊ	proːsaɪkʊm
prudent	pʁydɑ̃	prudɛnte	pɾuðɛnte	pɹudeɪŋtɨ	prʊdɛntɛm
pruɾit	pʁyʁi	prurito	pɾuɾito	pɹuɾidʊ	pruːriːtʊm
psalm	psom	salmo	salmo	sɑlmʊ	psalmʊm
psalmist	psalmist	salmista	salmista	sɑlmiʃtɐ	psalmɪstam
pubertate	pybɛʁte	puberta	puβeɾtad	pubɨɾədadɨ	puːbɛrtaːtɛm
pubis	pybi	pube	puβis	pubiʃ	puːbɛs
publika	pyblike	pubblikare	puβlikaɾ	publikɐɹ	puːblɪkaːrɛ
publikan	pyblikɛ̃	pubblikano	puβlikano	publikɐ̃nʊ	puːblɪkaːnʊm
publikatsje	pyblikasjɔ̃	pubblikatsione	puβlikaθjon	publikɐsɐ̃ʊ̃	puːblɪkaːtɪoːnɛm
pune	pɔ̃dʁ	pɔrre	poneɾ	poɹ	poːnɛrɛ
pulbeɾe	pudʁ	polvere	polβo	pɔ	pʊlwɛrɛm
pulmon	pumɔ̃	polmone	pulmon	puwmɐ̃ʊ̃	pʊlmoːnɛm
pulpə	pɔlp	polpa	pulpa	polpɐ	pʊlpam
puls	pu	polso	pulso	puwsʊ	pʊlsʊm
puj	pul	pollo	poʎo	pɔlʊ	pʊllʊm
pumnal	pwaɲaʁ	puɲale	puɲal	pũɲɑl	puːŋnaːlɛm
pumn	pwɛ̃	puɲɲo	puɲo	pũɲʊ	pʊŋnʊm
punte	pɔ̃	ponte	pwɛnte	poŋtɨ	pɔntɛm
por	pɔʁ	pɔrro	poro	poʁʊ	pɔrrʊm
pur	pyʁ	puro	puɾo	puɾʊ	puːrʊm
impur	ɛ̃pyʁ	impuro	impuɾo	impuɾʊ	ɪmpuːrʊm
purɡa	pyʁʒe	purɡare	puɾɣaɾ	puɾəɡaɹ	puːrɡaːrɛ
purɡatsje	pyʁɡasjɔ̃	purɡatsione	puɾɣaθjon	puɾəɡɐsɐ̃ʊ̃	pʊrɡaːtɪoːnɛm
purɡatoɾiw	pyʁɡatwaʁ	purɡatɔrio	puɾɣatoɾjo	puɾəɡɐtɔɾjʊ	puːrɡaːtoːrɪʊm
puɾitʃe	pys	pultʃe	pulɣa	puwɡɐ	puːlɪkɛm
puɾifika	pyʁifje	purifikare	puɾifikaɾ	puɾifikaɹ	puːrɪfɪkaːrɛ
puɾitan	pyʁitɛ̃	puritano	puɾitano	puɾitɐ̃nʊ	puːrɪtaːm
puɾitate	pyʁte	purita	puɾiðad	puɾidadɨ	puːrɪtaːtɛm
puɾulent	pyʁylɑ̃	purulɛnto	puɾulɛnto	puɾuleɪŋtʊ	puːrʊlɛntʊm
puts	pyi	potsso	poθo	posʊ	pʊtɛʊm
putativ	pytatif	putativo	putatiβo	putɐtivʊ	pʊtaːtiːwʊm
putrefaktsie	pytʁefaksjɔ̃	putrefatsione	putɾefakθjon	putɹɨfɐsɐ̃ʊ̃	puːtrɛfaktɪoːnɛm
rabik	ʁabik	rabiko	raβiko	ʁabikʊ	rabɪkʊm
rabje	ʁaʒ	rabbia	raβja	ʁaɪvɐ	rabɪam
radikal	ʁadikal	radikale	raðikal	ʁɐdikɑl	raːdiːkaːlɛm
radjus	ʁadjys	radio	raðjo	ʁadjʊ	radɪʊm
razə	ʁe	radʒʒo	rajo	ʁaɪʊ	radɪʊm
rɨntʃed	ʁɑ̃s	rantʃido	ranθjo	ʁɐ̃ŋsozʊ	raŋkɪdʊm
rapatʃitate	ʁapasite	rapatʃita	rapaθiðad	ʁɐpɐsidadɨ	rapaːkɪtaːtɛm
rar	ʁaʁ	raro	raɾo	ʁaɾʊ	raːrʊm
raɾitate	ʁaʁte	rarita	raɾiðad	ʁɐɾidadɨ	raːrɪtaːtɛm
rəʃinə	ʁezin	rɛzina	resina	ʁezinɐ	rɛsiːnam
rəʃinos	ʁezinø	rezinozo	resinoso	ʁezinozʊ	reːsiːnoːsʊm
rəspunde	ʁepɔ̃dʁ	rispondere	respondeɾ	ʁeʃpuŋdeɹ	rɛspɔndeːrɛ
ratsje	ʁasjɔ̃	ratsione	raθjon	ʁɐsɐ̃ʊ̃	ratɪoːnɛm
ratsjonal	ʁasjɔnɛl	ratsionale	raθjonal	ʁɐsiunɑl	ratɪoːnaːlɛm
rəw	ʁi	rɛo	reo	ʁɛʊ	rɛʊm
rade	ʁaze	radere	raeɾ	ʁɐeɹ	raːdeːrɛ
real	ʁeɛl	reale	real	ʁiɑl	rɛalɛm
reɡal	ʁwajal	reale	real	ʁiɑl	reːɡaːlɛm
rebel	ʁəbɛl	ribɛlle	reβelðe	ʁebeldɨ	rɛbɛllɛm
rebeljune	ʁebɛljɔ̃	rebelione	reβeljon	ʁebɨliɐ̃ʊ̃	rɛbɛllɪoːnɛm
retʃe	ʁwaz	retʃɛnte	reθjɛnte	ʁeseɪŋtɨ	rɛkeːntɛm
retʃeptakul	ʁesɛptakl	ritʃettakolo	reθepptakulo	ʁesɨptakulʊ	rɛkɛptaːkʊlʊm
retʃeptsje	ʁəsɛpsjɔ̃	ritʃetsione	reθepθjon	ʁesɨpsɐ̃ʊ̃	rɛkɛptɪoːnɛm
retʃeptiv	ʁesɛptif	ritʃettivo	reθepptiβo	ʁesɨptivʊ	rɛkɛptiːwʊm
retʃesjune	ʁesɛsjɔ̃	retʃessione	reθesjon	ʁesɨsɐ̃ʊ̃	rɛkɛssɪoːnɛm
rekizitsje	ʁekizisjɔ̃	rekwizitsione	rekisiθjon	ʁekizisɐ̃ʊ̃	rɛkwiːsiːtɪoːnɛm
retʃiprotʃitate	ʁesipʁosite	retʃiprotʃita	reθipɾoθiðad	ʁesipɹusidadɨ	rɛkɪprɔkɪtaːtɛm
retʃita	ʁesite	retʃitare	reθitaɾ	ʁesitaɹ	rɛkɪtaːrɛ
rekrea	ʁəkʁee	rikreare	rekɾeaɾ	ʁɛkɹiaɹ	rɛkrɛaːrɛ
rekreatsje	ʁəkʁisjɔ̃	rikreatsione	rekɾeaθjon	ʁɛkɹiɐsɐ̃ʊ̃	rɛkrɛaːtɪoːnɛm
rektifika	ʁɛktifje	rettifikare	rektifikaɾ	ʁetifikaɹ	rɛktɪfɪkaːrɛ
rekt	ʁɛkt	rɛtto	rekto	ʁɛtʊ	reːktʊm
rektor	ʁɛktœʁ	rettore	rektoɾ	ʁeɪtoɹ	rɛktoːrɛm
redutʃe	ʁedyiʁ	ridurre	reðuθiɾ	ʁeduziɹ	rɛduːkɛrɛ
redundantsə	ʁədɔ̃dɑ̃s	ridondantsa	reðundanθja	ʁedũŋdɐ̃ŋsjɐ	rɛdʊndantɪam
refektoɾiw	ʁefɛktwaʁ	refettɔrio	refektoɾjo	ʁefeɪtɔɾjʊ	rɛfɛktoːrɪʊm
refeɾentə	ʁefeʁɑ̃	referɛnte	refeɾɛnte	ʁefɨɾeɪŋtɨ	rɛfɛrɛntɛm
reflektsie	ʁeflɛksjɔ̃	riflessione	refleksjon	ʁeflɨksɐ̃ʊ̃	rɛflɛksɪoːnɛm
refleks	ʁəflɛ	riflɛsso	reflexo	ʁeflɛksʊ	rɛflɛksʊm
reformator	ʁefɔʁmatœʁ	riformatore	refoɾmaðoɾ	ʁefuɾəmɐdoɹ	rɛfɔrmaːtoːrɛm
refraktar	ʁefʁaktɛʁ	refrattario	refɾaktaɾjo	ʁefɹɐtaɾjʊ	reːfraktaːrɪʊm
refraktsie	ʁefʁaksjɔ̃	rifratsione	refɾakθjon	ʁefɹɐsɐ̃ʊ̃	reːfraktɪoːnɛm
refridʒeɾa	ʁəfʁiʒʁe	refridʒerare	refɾixeɾaɾ	ʁefɹiʒɨɾaɹ	rɛfriːɡɛraːrɛ
refudʒiu	ʁəfyʒ	rifudʒo	refuxjo	ʁefuʒjʊ	rɛfʊɡɪʊm
redʒe	ʁwa	rɛ	reɪ	ʁeɪ	reːɡɛm
redʒeneɾa	ʁeʒeneʁe	ridʒenerare	rexeneɾaɾ	ʁeʒɨnɨɾaɹ	rɛɡɛnɛraːrɛ
redʒent	ʁəʒ	redʒʒɛnte	rexɛnte	ʁeʒeɪŋtɨ	rɛɡɛntɛm
redʒim	ʁeʒim	redʒime	reximen	ʁeʒimɨ	rɛɡɪmɛn
redʒinə	ʁɛn	redʒina	reɪna	ʁɐiɲɐ	reːɡiːnam
redʒjonal	ʁeʒjonal	redʒonale	rexjonal	ʁeʒiunɑl	rɛɡɪoːnaːlɛm
redʒjune	ʁeʒjɔ̃	redʒone	rexjon	ʁeʒiɐ̃ʊ̃	rɛɡɪoːnɛm
reɡn	ʁɛɲ	reɲɲo	reɪno	ʁeɪnʊ	reːŋnʊm
reɡresjune	ʁeɡʁɛsjɔ̃	reɡressione	reɣɾesjon	ʁeɡɹɨsɐ̃ʊ̃	rɛɡrɛssɪoːnɛm
relatsje	ʁəlasjɔ̃	relatsione	relaθjon	ʁelɐsioŋ	rɛlaːtɪoːnɛm
relikvə	ʁəlik	relikwja	relikja	ʁelikiɐ	rɛlɪkwam
relidʒie	ʁəliʒjɔ̃	relidʒone	relixjon	ʁeliʒiɐ̃ʊ̃	rɛlɪɡɪoːnɛm
relidʒjos	ʁəliʒjø	relidʒozo	relixjoso	ʁeliʒiozʊ	rɛlɪɡɪoːsʊm
relidʒjozitate	ʁəliʒjozite	relidʒozita	relixjosiðad	ʁeliʒiuzidadɨ	rɛlɪɡɪoːsɪtaːtɛm
relidʒjune	ʁəliʒjɔ̃	relidʒone	relixjon	ʁeliʒiɐ̃ʊ̃	rɛlɪɡɪoːnɛm
remedjabil	ʁəmedjabl	rimedjabile	remeðjaβle	ʁemɨdiavɛl	rɛmɛdɪaːbɪlɛm
remedju	ʁəmɛd	rimɛdio	remeðjo	ʁemɛdjʊ	rɛmɛdɪʊm
reministʃentsə	ʁeminisɑ̃s	reminiʃɛntsa	reminisθɛnθja	ʁeminiseɪŋsjɐ	rɛmɪnɪskɛntɪam
remisjune	ʁemisjɔ̃	remissione	remisjon	ʁemisɐ̃ʊ̃	rɛmɪssɪoːnɛm
renal	ʁenal	renale	renal	ʁɨnɑl	reːnaːlɛm
renova	ʁenove	rinovare	renoβaɾ	ʁenuvaɹ	rɛnɔwaːrɛ
repaɾatsjune	ʁepaʁasjɔ̃	ripaɾatsione	repaɾaθjon	ʁepɐɾɐsɐ̃ʊ̃	rɛparaːtɪoːnɛm
reperkusjune	ʁepɛʁkysjɔ̃	riperkussione	repeɾkusjon	ʁepɨɾəkusɐ̃ʊ̃	rɛpɛrkʊssɪoːnɛm
repertoɾiw	ʁepɛʁtwaʁ	repertɔrio	repeɾtoɾjo	ʁepɨɾətɔɾjʊ	rɛpɛrtoːrɪʊm
repetitsje	ʁepetisjɔ̃	ripetitsione	repetiθjon	ʁepɨtisɐ̃ʊ̃	rɛpɛtiːtɪoːnɛm
represjune	ʁepʁɛsjɔ̃	repressione	repɾesjon	ʁepɹɨsɐ̃ʊ̃	rɛprɛssɪoːnɛm
represiv	ʁepʁɛsif	repressivo	repɾesiβo	ʁepɹɨsivʊ	rɛprɛssiːwʊm
represor	ʁepʁɛsœʁ	repressore	repɾesoɾ	ʁepɹɨsoɹ	rɛprɛssoːrɛm
reprezenta	ʁəpʁezɑ̃te	rapprezentare	repɾesentaɾ	ʁepɹɨzeɪŋtaɹ	rɛpraɪsɛntaːrɛ
reprima	ʁepʁime	reprimere	repɾimiɾ	ʁepɹimiɹ	rɛprɪmeːrɛ
repulsje	ʁepylsjɔ̃	repulsione	repulsjon	ʁepuwsɐ̃ʊ̃	rɛpʊlsɪoːnɛm
restʃizjune	ʁɛsizjɔ̃	reʃissione	resθisjon	ʁesizɐ̃ʊ̃	rɛskɪssɪoːnɛm
reskript	ʁɛskʁi	reskritto	reskɾippto	ʁeʃkɹitʊ	rɛskriːptʊm
respekt	ʁɛspɛkt	rispɛtto	respeto	ʁeʃpeɪtʊ	rɛspɛktʊm
respekta	ʁɛspɛkte	rispettare	respektaɾ	ʁeʃpeɪtaɹ	rɛspɛktaːrɛ
respiɾa	ʁɛspiʁe	respirare	respiɾaɾ	ʁeʃpiɾaɹ	rɛspiːraːrɛ
respiɾatsje	ʁɛspiʁasjɔ̃	respiratsione	respiɾaθjon	ʁeʃpiɾɐsɐ̃ʊ̃	reːspiːraːtɪoːnɛm
respiɾatsjune	ʁɛspiʁasjɔ̃	respiratsione	respiɾaθjon	ʁeʃpiɾɐsɐ̃ʊ̃	reːspiːraːtɪoːnɛm
responsabil	ʁɛspɔ̃sabl	responsabile	responsaβle	ʁeʃpuŋsavɛl	rɛspɔnsaːbɪlɛm
restauɾa	ʁɛstoʁe	restaurare	restaʊɾaɾ	ʁeʃtaʊɾaɹ	reːstaʊraːrɛ
restauɾator	ʁɛstoʁatœʁ	restauratore	restaʊɾaðoɾ	ʁeʃtaʊɾɐdoɹ	rɛstaʊraːtoːrɛm
restitutsje	ʁɛstitysjɔ̃	restitutsione	restituθjon	ʁeʃtituɪsɐ̃ʊ̃	reːstɪtuːtɪoːnɛm
restriktsie	ʁɛstʁiksjɔ̃	restritsione	restɾikθjon	ʁeʃtɹisɐ̃ʊ̃	rɛstrɪktɪoːnɛm
restriktiv	ʁɛstʁiktif	restrittivo	restɾiktiβo	ʁeʃtɹitivʊ	rɛstrɪktiːwʊm
resuɾektsie	ʁezyʁɛksjɔ̃	rezurretsione	resurekθjon	ʁɨsuʁeɪsɐ̃ʊ̃	rɛsʊrrɛktɪoːnɛm
retentsje	ʁetɑ̃sjɔ̃	ritentsione	retenθjon	ʁeteɪŋsɐ̃ʊ̃	rɛtɛntɪoːnɛm
retitʃentsə	ʁetisɑ̃s	retitʃɛntsa	retiθɛnθja	ʁetiseɪŋsjɐ	rɛtɪkɛntɪam
retikulo	ʁetikylo	retikolo	retikulo	ʁetikulʊ	reːtɪkʊlʊm
retoɾik	ʁetoʁik	retɔriko	retoɾiko	ʁetɔɾikʊ	rheːtɔrɪkʊm
retrotʃeda	ʁetʁosede	retrotʃedere	retɾoθeðeɾ	ʁetɹusɨdeɹ	rɛtroːkeːdeːrɛ
retroɡrad	ʁetʁɔɡʁad	retrɔɡrado	retɾoɣɾaðo	ʁetɹɔɡɹɐdʊ	rɛtroːɡradʊm
retroɡradatsje	ʁetʁɔɡʁadasjɔ̃	retroɡradatsione	retɾoɣɾaðaθjon	ʁetɹuɡɹɐdɐsɐ̃ʊ̃	reːtroːɡradaːtɪoːnɛm
reumatism	ʁømatism	reumatizmo	reʊmatismo	ʁeʊmɐtiʒmʊ	rhɛʊmatɪsmʊm
revela	ʁevele	rivelare	reβelaɾ	ʁɨvɨlaɹ	rɛweːlaːrɛ
revelatsje	ʁevelasjɔ̃	rivelatsione	reβelaθjon	ʁɨvɨlɐsɐ̃ʊ̃	rɛweːlaːtɪoːnɛm
reveɾend	ʁeveʁɑ̃s	reverɛndo	reβeɾɛndo	ʁevɨɾeɪŋdʊ	rɛwɛrɛndʊm
reveɾend	ʁeveʁd	reverɛndo	reβeɾɛndo	ʁevɨɾeɪŋdʊ	rɛwɛrɛndʊm
reveɾentsə	ʁeveʁɑ̃s	riverɛntsa	reβeɾɛnθja	ʁevɨɾeɪŋsjɐ	rɛwɛrantɪam
reversje	ʁevɛʁsjɔ̃	reversione	reβeɾsjon	ʁevɨɾəsɐ̃ʊ̃	rɛwɛrsɪoːnɛm
revizje	ʁevizjɔ̃	revizione	reβisjon	ʁevizɐ̃ʊ̃	rɛwiːsɪoːnɛm
revokabil	ʁevokabl	revokabile	reβokaβle	ʁevuɡavɛl	rɛwɔkaːbɪlɛm
revolutsje	ʁevolysjɔ̃	rivolutsione	reβoluθjon	ʁevulusɐ̃ʊ̃	rɛwɔluːtɪoːnɛm
revulsiv	ʁevylsif	revulsivo	reβulsiβo	ʁevuwsivʊ	rɛwʊlsiːwʊm
rezident	ʁezidɑ̃	rezidɛnte	resiðɛnte	ʁezideɪŋtɨ	rɛsɪdɛntɛm
rezidwu	ʁezidy	reziduo	resiðwo	ʁeziduʊ	rɛsɪdʊʊm
rezista	ʁeziste	rezistere	resistiɾ	ʁeziʃtiɹ	rɛsɪstɛrɛ
rezolutsje	ʁezolysjɔ̃	rizolutsione	resoluθjon	ʁezulusɐ̃ʊ̃	rɛsɔluːtɪoːnɛm
rezolva	ʁezudʁ	rizolvere	resolβeɾ	ʁezulveɹ	rɛsɔlweːrɛ
rezonantsə	ʁezonɑ̃s	rizonantsa	resonanθja	ʁɨsunɐ̃ŋsjɐ	rɛsɔnantɪam
ridikol	ʁidikyl	ridikolo	riðikulo	ʁidikulʊ	riːdɪkʊlʊm
riɡɔaɾe	ʁiɡœʁ	riɡore	riɣoɾ	ʁiɡoɹ	rɪɡoːrɛm
rimə	ʁim	rima	rima	ʁimɐ	rhytʰmʊm
rɨntʃed	ʁɑ̃s	rantʃido	ranθjo	ʁɐ̃ŋsʊ	raŋkɪdʊm
ritm	ʁitm	ritmo	ritmo	ʁitmʊ	rhytʰmʊm
rinikʲ	ʁoɲɔ̃	roɲone	riɲon	ʁiŋ	rɛnɪkʊlʊm
ritwal	ʁityɛl	rituale	ritwal	ʁituɑl	riːtʊaːlɛm
rival	ʁival	rivale	riβal	ʁivɑl	riːwaːlɛm
rivalitate	ʁivalite	rivalita	riβaliðad	ʁivɐlidadɨ	riːwaːlɪtaːtɛm
rizibil	ʁizibl	rizibile	risiβle	ʁizivɛl	ɛɹiːsɪbɪlɛm
rɔade	ʁode	rɔdere	roeɾ	ʁueɹ	roːdeːrɛ
roib	ʁuʒ	rodʒʒo	ruβjo	ʁuivʊ	rʊbɛʊm
rɔatə	ʁu	routa	rueða	ʁɔdɐ	rɔtam
robust	ʁobyst	robusto	roβusto	ʁubuʃtʊ	roːbʊstʊm
roʃ	ʁu	rosso	roxo	ʁoʃʊ	rʊssʊm
roʃu	ʁɔz	rɔzeo	roseo	ʁɔziʊ	rɔsɛʊm
rostral	ʁɔstʁal	rostrale	rostɾal	ʁuʃtɹɑl	rɔstraːlɛm
rotatsje	ʁotasjɔ̃	rotatsione	rotaθjon	ʁutɐsɐ̃ʊ̃	rɔtaːtɪoːnɛm
