ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
ostʃilatsje	ɔsilasjɔ̃	oʃillatsione	osθilaθjon	ɔsilɐsɐ̃ʊ̃	ɔskɪllatɪonɛm
ostʃilatsjune	ɔsilasjɔ̃	oʃillatsione	osθilaθjon	ɔsilɐsɐ̃ʊ̃	ɔskɪllatɪonɛm
ospitalitate	ɔspitalite	ospitalita	ospitaliðad	uʃpitɐlidadɨ	hɔspɪtalɪtatɛm
ostentatsje	ɔstɑ̃tasjɔ̃	ostentatsione	ostentaθjon	ɔʃteɪŋtɐsɐ̃ʊ̃	ɔstɛntatɪonɛm
ostilitate	ɔstilite	ostilita	ostiliðad	uʃtilidadɨ	hɔstilɪtatɛm
ow	œf	wɔvo	weβo	ovu	owʊm
oval	oval	ovale	oβal	ɔvɑl	ɔwalɛm
pəkat	peʃe	pekkato	pekaðo	pekadʊ	pɛkkatʊm
patʃe	pɛ	patʃe	paθ	paʃ	pakɛm
patʃjent	pasjɑ̃	patʃɛnte	paθjɛnte	pɐsieɪŋtɨ	patɪɛntɛm
patʃjentsə	pasi	patsjɛntsa	paθjɛnθja	pɐsjeɪŋsjɐ	patɪɛntɪam
patʃifika	pasifje	patʃifikare	paθifikaɾ	pɐsifikaɹ	pakɪfɪkarɛ
patʃifikator	pasifikatœʁ	patʃifikatore	paθifikaðoɾ	pɐsifikɐtoɹ	pakɪfɪkatorɛm
pakt	pakt	patto	pakto	patʊ	paktʊs
pəkuɾə	pwa	petʃe	peθ	peʃ	pɪkɛm
pəduke	pu	pidɔkkio	pjoxo	pioʎʊ	pedikʊlʊm
pədukjos	pujø	pidokkiozo	pjoxoso	piuʎozʊ	pedikʊlosʊm
pəɡɨn	pɛjɛ̃	paɡano	paɣano	pɐɡɐ̃ʊ̃	paɡanʊm
padʒinə	paʒ	padʒina	paxina	paʒinɐ	paɡɪnam
pəɾea	paj	paʎa	paxa	paʎɐ	palɛam
palat	palɛ	palatsso	palaθjo	pɐlasjʊ	palatɪʊm
palid	pal	pallido	paliðo	pɑlidʊ	pallɪdʊm
palimpsest	palɛ̃psɛst	palinsɛsto	palimpsesto	pɐlimpseʃtʊ	palɪmpsestʊm
palinodje	palinodi	palinodia	palinoðja	pɐlinɔdjɐ	palɪnodɪam
palmə	pom	palma	palma	pɑlmɐ	palmam
palpa	palpe	palpare	palpaɾ	pɑlpaɹ	palparɛ
panə	pɛn	penna	peɲa	penɐ	pɪnnam
panatʃew	panase	panatʃea	panaθea	pɐnɐsɛɪɐ	panakɛam
panikə	panik	paniko	paniko	pɐ̃nikʊ	panɪkʊm
panteon	pɑ̃teɔ̃	panteon	panteon	pɐ̃ŋtiɐ̃ʊ̃	pantʰɛɔn
panteɾə	pɑ̃tɛʁ	pantera	panteɾa	pɐ̃ŋtɛɾɐ	pantʰeram
papə	pap	papa	papa	papɐ	papam
papilə	papij	papilla	papila	pɐpilɐ	papɪllam
paɾə	paʁ	palo	palo	paʊ	palʊm
paɾatʃentezə	paʁasɑ̃tɛz	paɾatʃentezi	paɾaθentesis	pɐɾɐseɪŋtɨziʃ	parakɛntesɪs
paɾadiɡmə	paʁadiɡm	paɾadiɡma	paɾaðiɡma	pɐɾɐdiɡmɐ	paradiɡma
paɾadis	paʁadi	paɾadizo	paɾaiso	pɐɾɐizʊ	paradisʊm
paɾadizjak	paʁadizjak	paɾadiziako	paɾaðisiako	pɐɾɐdiziɐkʊ	paradisɪakʊm
paɾalel	paʁalɛl	paɾallɛlo	paɾalelo	pɐɾɐlɛlʊ	parallelʊm
paɾalitik	paʁalitik	paɾalitiko	paɾalitiko	pɐɾɐlitikʊ	paralytɪkʊm
paɾantezə	paʁɑ̃tɛz	parɛntezi	paɾentesis	pɐɾeɪŋtɨzɨ	parɛntʰɛsɪs
paɾazit	paʁazit	paɾassita	paɾasito	pɐɾɐzitɐ	parasitʊm
park	paʁk	parko	paɾke	paɾəkɨ	parkʊm
pəɾeɾe	paʁwaʁ	parere	paɾeɾ	pɐɾeɹ	parerɛ
pəɾesimʲ	kaʁɛm	kwarezima	kwaɾesma	kwɐɾeʒmɐ	kwadraɡesɪmam
peɾete	paʁwa	parete	paɾed	pɐɾedɨ	parɪɛtɛm
pəɾinte	paʁɑ̃	parɛnte	paɾjɛnte	pɐɾeɪŋtɨ	parɛntɛm
paɾitate	paʁite	parita	paɾiðad	pɐɾidadɨ	parɪtatɛm
paɾodje	paʁodi	parodia	paɾoðja	pɐɾɔdjɐ	parodɪam
paɾohje	paʁwas	parrokia	parokja	pɐɾɔkiɐ	parɔkʰɪam
paɾotidə	paʁotid	parɔtide	paɾotiða	pɐɾɔtidɐ	parotɪdɛm
parte	paʁ	parte	paɾte	paɾətɨ	partɛm
partitʃipa	paʁtisipe	partetʃipare	paɾtiθipaɾ	pɐɾətisipaɹ	partɪkɪparɛ
partitʃipiw	paʁtisip	partitʃipio	paɾtiθipjo	pɐɾətisipjʊ	partɪkɪpɪʊm
pər	pwal	pelo	pelo	pelʊ	pilʊm
pas	pa	passo	paso	pasʊ	passʊm
paskal	paskal	paskwale	paskwal	pɐʃkɑl	paskʰalɛm
pasjune	pasjɔ̃	passione	pasjon	paɪʃɐ̃ʊ̃	passɪonɛm
paʃte	pak	paskwa	paskwa	pɐʃkoɐ	paskʰam
pastiʃə	pastiʃ	pastitʃʃo	pastitʃe	pɐʃtiʃɨ	pastɪkɪʊm
pəʃune	pasɔ̃	paʃɔna	paθjon	pɐsioŋ	pastɪonɛm
patent	patɑ̃	patɛnte	patɛnte	pɐteɪŋtɨ	patɛntɛm
paternitate	patɛʁnite	paternita	pateɾniðad	pɐtɨɾənidadɨ	patɛrnɪtatɛm
patetik	patetik	patɛtiko	patetiko	pɐtɛtikʊ	patʰetɪkʊm
pətladʒinə	plɑ̃tɛ̃	pjantadʒʒine	ʎanten	plɐ̃ŋtaɡʊ	plantaɡɪnɛm
patrimonjal	patʁimonjal	patrimonjale	patɾimonjal	pɐtɹimuniɑl	patrɪmonɪalɛm
patrimoniw	patʁimwan	patrimɔnio	patɾimonjo	pɐtɹimonjʊ	patrɪmonɪʊm
patron	patʁɔ̃	patrɔno	patɾon	pɐtɹonʊ	patronʊm
patronimik	patʁonimik	patronimiko	patɾonimiko	pɐtɹunimikʊ	patrɔnymɪkʊm
patru	katʁ	kwattro	kwatɾo	kwatɹʊ	kwattʊɔr
patrulater	kwadʁilatɛʁ	kwadrilatero	kwaðɾilateɾo	kwɐdɹilatɨɾʊ	kwadrɪlatɛrʊm
pəwn	pɑ̃	pavone	paβon	pɐvɐ̃ʊ̃	pawonɛm
pe	paʁ	per	poɾ	puɹ	pɛr
peatrə	pjɛʁ	pjɛtra	pjeðɾa	pɛdɹɐ	pɛtram
pektoɾal	pɛktoʁal	pettorale	pektoɾal	peɪtuɾɑl	pɛktɔralɛm
pekuljar	pekyljɛʁ	pekuliare	pekuljaɾ	pekuliaɹ	pɛkulɪarɛm
pedalə	pedal	pedale	peðal	pɨdɑl	pɛdalɛm
pedikur	pedikyʁ	pedikura	peðikuɾa	pedikuɾɨ	pedikuram
pjez	pje	pjɛde	pje	pɛ	pɛdɛm
pele	po	pelle	pjel	pɛlɨ	pɛllɛm
peleɾin	pəlʁɛ̃	peleɡrino	peɾeɣɾino	peɾɨɡɹinʊ	pɛrɛɡrinʊm
pelvis	pɛlvi	pɛlvi	pelβis	pɛʊviʃ	pɛlwɪs
penə	pɛn	pena	pena	penɐ	pɔɪnam
penetra	penetʁe	penetrare	penetɾaɾ	penɛtɹɐɹ	pɛnetrarɛ
penetrabil	penetʁabl	penetrabile	penetɾaβle	penɨtɹavɛl	pɛnɛtrabɪlɛm
penetratsje	penetʁasjɔ̃	penetratsione	penetɾaθjon	penɛtɹɐsɐ̃ʊ̃	pɛnɛtratɪonɛm
penetratsjune	penetʁasjɔ̃	penetratsione	penetɾaθjon	penɛtɹɐsɐ̃ʊ̃	pɛnɛtratɪonɛm
peninsulə	penɛ̃syl	penizola	peninsula	peniŋsulɐ	paɪninsʊlam
penis	peni	pɛne	pene	peniʃ	penɛm
penitent	penitɑ̃	penitɛnte	penitɛnte	peniteɪŋtɨ	paɪnɪtɛntɛm
penitentsə	penitɑ̃s	penitɛntsa	penitɛnθja	peniteɪŋsjɐ	paɪnɪtɛntɪam
pensjune	pɑ̃sjɔ̃	pensione	pensjon	peɪŋsɐ̃ʊ̃	pɛnsɪonɛm
penultim	penylsjɛm	penultimo	penultimo	penultimʊ	paɪnʊltɪmʊm
pepene	pepɛ̃	popone	pepino	pepinʊ	pɛpɔnɛm
pjept	pi	pɛtto	petʃo	peɪtʊ	pɛktʊs
pjeptene	pɛɲ	pɛttine	peɪne	peɪŋtɨ	pɛktɛn
pertʃepe	pɛʁsəvwaʁ	pertʃepire	peɾθiβiɾ	peɾəsɨbeɹ	pɛrkɪpɛrɛ
pertʃeptibil	pɛʁsɛptibl	pertʃettibile	peɾθepptiβle	peɾəsɨptivɛl	pɛrkɛptibɪlɛm
pertʃeptsje	pɛʁsɛpsjɔ̃	pertʃetsione	peɾθepθjon	peɾəsɨpsɐ̃ʊ̃	pɛrkɛptɪonɛm
perditsje	pɛʁdisjɔ̃	perditsione	peɾðiθjon	peɾədisɐ̃ʊ̃	pɛrdɪtɪonɛm
peɾeke	paʁɛj	parekkio	paɾexo	pɐɾeʎʊ	parɪkʊlʊm
peɾen	peʁɛn	perɛnne	peɾɛnne	peɾenɨ	pɛrɛnnɛm
perfekt	paʁfɛ	perfɛtto	peɾfekto	peɾəfeɪtʊ	pɛrfɛktʊm
perfektsjune	pɛʁfɛksjɔ̃	perfetsione	peɾfekθjon	peɾəfeɪsɐ̃ʊ̃	pɛrfɛktɪonɛm
perfidje	pɛʁfidi	perfidia	peɾfiðja	peɾəfidjɐ	pɛrfɪdɪam
perfoɾa	pɛʁfoʁe	perforare	peɾfoɾaɾ	peɾəfuɾaɹ	pɛrfɔrarɛ
perɡament	paʁʃmɛ̃	perɡamɛna	peɾɣamino	peɾəɡɐmiɲʊ	pɛrɡamenam
peɾikul	peʁil	perikolo	peliɣɾo	peɾiɡʊ	pɛrikʊlʊm
peɾjɔadə	peʁjɔd	periodo	peɾioðo	peɾiʊdʊ	pɛrɪɔdʊm
peɾjodik	peʁjodik	periɔdiko	peɾjoðiko	peɾiɔdikʊ	pɛrɪɔdɪkʊm
peɾipatetik	peʁipatetik	peripatɛtiko	peɾipatetiko	peɾipɐtɛtikʊ	pɛrɪpatetɪkʊm
peɾiplu	peʁipl	pɛriplo	peɾiplo	pɛɾiplʊ	pɛrɪplus
permeabil	pɛʁmeabl	permeabile	peɾmeaβle	peɾəmɨavɛl	pɛrmɛabɪlɛm
permuta	pɛʁmyte	permutare	peɾmutaɾ	peɾəmutaɹ	pɛrmutarɛ
permutatsje	pɛʁmytasjɔ̃	permutatsione	peɾmutaθjon	peɾəmutɐsɐ̃ʊ̃	pɛrmutatɪonɛm
permutatsjune	pɛʁmytasjɔ̃	permutatsione	peɾmutaθjon	peɾəmutɐsɐ̃ʊ̃	pɛrmutatɪonɛm
peɾoɾa	peʁoʁe	perorare	peɾoɾaɾ	peɾuɾaɹ	pɛrorarɛ
perpetwu	pɛʁpetyɛl	perpɛtuo	peɾpetwo	peɾəpɛtuʊ	pɛrpɛtʊʊm
perpetwa	pɛʁpetye	perpetuare	peɾpetuɾ	peɾəpɨtuaɹ	pɛrpɛtʊarɛ
perpleks	pɛʁplɛks	perplɛsso	peɾplexo	peɾəplɛksʊ	pɛrplɛksʊm
perpleksitate	pɛʁplɛksite	perplessita	peɾplexiðad	peɾəplɨksidadɨ	pɛrplɛksɪtatɛm
perseveɾa	pɛʁseveʁe	perseverare	peɾseβeɾaɾ	peɾəsɨvɨɾaɹ	pɛrsɛwerarɛ
perseveɾentsə	pɛʁseveʁɑ̃s	perseverantsa	peɾseβeɾanθja	peɾəsɨvɨɾɐ̃ŋsɐ	pɛrsɛwerantɪam
persik	pɛʁsik	pɛsko	pexeɣo	pesɛɡʊ	pɛrsɪkʊm
persɔanə	pɛʁsɔn	persona	peɾsona	pɨsoɐ	pɛrsonam
personaʒ	pɛʁsɔnaʒ	personadʒʒo	peɾsonaxe	peɾəsunaʒeɪŋ	pɛrsonatɪkʊm
personal	pɛʁsɔnɛl	personale	peɾsonal	pɨsuɑl	pɛrsonalɛm
perswasjune	pɛʁsyazjɔ̃	persuazione	peɾswasjon	peɾəsuɐzɐ̃ʊ̃	pɛrsʊasɪonɛm
pertinent	pɛʁtinɑ̃	pertinɛnte	peɾtinɛnte	peɾətineɪŋtɨ	pɛrtɪnɛntɛm
perversitate	pɛʁvɛʁsite	perversita	peɾβeɾsiðad	peɾəvɨɾəsidadɨ	pɛrwɛrsɪtatɛm
perversjune	pɛʁvɛʁsjɔ̃	perversione	peɾβeɾsjon	peɾəvɨɾəsɐ̃ʊ̃	pɛrwɛrsɪonɛm
pervertiɾe	pɛʁvɛʁtiʁ	pervertire	peɾβiɾtjɛndo	peɾəvɨɾəteɪŋdʊ	pɛrwɛrterɛ
pesar	pɛsɛʁ	pessario	pesaɾjo	pesaɾjʊ	pɛssarɪʊm
peʃte	pwasɔ̃	peʃe	peθ	peɪʃɨ	pɪskɛm
petitsje	pətisjɔ̃	petitsione	petiθjon	petisɐ̃ʊ̃	pɛtitɪonɛm
petulant	petylɑ̃	petulante	petulante	petulɐ̃ŋtɨ	pɛtʊlantɛm
petunje	pətœ̃	petunia	petunja	pɨtũŋ	pɛtʊnɪam
pjastru	pjastʁ	pjastra	pjastɾa	piaʃtɹɐ	ɛmplastrʊm
pjeɾʲ	peʁiʁ	perire	peɾeθeɾ	peɾɨseɹ	pɛrirɛ
pjetate	pjete	pjeta	pjeðad	piɨdadɨ	pɪɛtatɛm
piɡment	piɡmɑ̃	piɡmento	piɡmɛnto	piɡmeɪŋtʊ	pɪɡmɛntʊm
pilor	pilɔʁ	pilɔro	piloɾo	pilɔɾʊ	pylorʊm
pin	pɛ̃	pino	pino	piɲʊ	pinʊm
pyjne	pɛ̃	pane	pan	paʊ	panɛm
pineal	pineal	pineale	pineal	piniɑl	pinɛam
pɨntetʃe	pɑ̃s	pantʃa	panθa	pɐ̃ŋsɐ	pantɪkɛm
piɾamidə	piʁamid	piramide	piɾamiðe	piɾɐ̃midɨ	pyramɪdɛm
piɾat	piʁat	pirata	piɾata	piɾatɐ	piratam
pistʃinə	pisin	piʃina	pisθina	pisinɐ	pɪskinam
pisiform	pizifɔʁm	piziforme	pisifoɾme	pizifɔɾəmɨ	pɪsɪformɛm
pistil	pistil	pistillo	pistilo	piʃtilʊ	pɪstɪllʊm
plətʃea	plɛʁ	pjatʃere	plaθeɾ	pɹɐzeɹ	plakerɛ
platʃebo	plasbo	platʃɛbo	plaθeβo	plɐsebʊ	plakebo
platʃentə	plasɑ̃ta	platʃɛnta	plaθɛnta	plɐseɪŋtɐ	plakɛntam
plaɡə	plɛ	pjadʒʒa	plaja	pɹaɪɐ	plaɡam
pləmɨn	pumɔ̃	polmone	pulmon	puwmɐ̃ʊ̃	pʊlmonɛm
planetar	planetɛʁ	planetario	planetaɾjo	plɐnɨtaɾjʊ	planetarɪʊm
plantatsje	plɑ̃tasjɔ̃	pjantadʒone	plantaθjon	plɐ̃ŋtɐsɐ̃ʊ̃	plantatɪonɛm
plantatsjune	plɑ̃tasjɔ̃	pjantadʒone	plantaθjon	plɐ̃ŋtɐsɐ̃ʊ̃	plantatɪonɛm
plantiɡrad	plɑ̃tiɡʁad	plantiɡrado	plantiɣɾaðo	plɐ̃ŋtiɡɹɐdʊ	plantɪɡradʊm
plastik	plastik	plastiko	plastiko	plaʃtikʊ	plastɪkʊm
plastikə	plastik	plastika	plastika	plaʃtikɐ	plastɪkam
plauzibil	plozibl	plauzibile	plaʊsiβle	plaʊzivɛl	plaʊsɪbɪlɛm
plaka	plake	plakare	aplakaɾ	plɐkaɹ	plakarɛ
pleka	plie	pjeɡare	ʎeɣaɾ	ʃɨɡaɹ	plɪkarɛ
plebe	plɛb	plɛbe	pleβe	plɛbɨ	plebɛm
plebistʃit	plebisit	plebiʃito	pleβisθito	plebisitʊ	plebɪskitʊm
plenar	plenje	plenario	plenaɾjo	plenaɾjʊ	plenarɪʊm
pleonasm	pleonasm	pleonazmo	pleonasmo	pliunaʒmʊ	plɛɔnasmʊm
pleks	plɛks	plɛsso	plekso	plɛksʊ	plɛksʊm
plin	plɛ̃	pjɛno	ʎeno	ʃeɪʊ	plenʊm
plowa	pløvwaʁ	piɔvere	ʎoβeɾ	ʃuveɹ	plʊɛrɛ
plɔaje	plyi	piɔdʒʒa	ʎuβja	ʃuvɐ	plʊwɪam
plop	pøplie	piɔppo	tʃopo	ʃowpʊ	pɔpʊlʊm
plumb	plɔ̃	piɔmbo	plomo	ʃũmbʊ	plʊmbʊm
pluɾal	plyʁjɛl	plurale	pluɾal	pluɾɑl	pluralɛm
popor	pøpl	pɔpolo	pweβlo	povʊ	pɔpʊlʊm
pluɾalitate	plyʁalite	pluralita	pluɾaliðad	pluɾɐlidadɨ	pluralɪtatɛm
pluvjal	plyvjal	pluvjale	pluβjal	pluviɑl	plʊwɪalɛm
pneumatik	pnømatik	pneumatiko	peneʊmatiko	pneʊmatikʊ	pnɛʊmatɪkʊm
pɔartə	pɔʁt	pɔrta	pweɾta	pɔɾətɐ	pɔrtam
podjum	podjɔm	pɔdio	poðjo	pɔdjʊ	pɔdɪʊm
poet	pɔɛt	poɛta	poeta	puɛtɐ	pɔɪtam
poetik	pɔetik	poɛtiko	poetiko	puɛtikʊ	pɔetɪkʊm
poezje	pɔezi	poezia	poesia	puɨziɐ	pɔesɪs
pəj	pyi	pɔi	pwes	poɪʃ	pɔst
politik	politik	politiko	politiko	pulitikʊ	pɔlitɪkʊm
politsje	polis	politsia	poliθia	pulisjɐ	pɔlitiam
pompos	pɔ̃pø	pompozo	pomposo	pumpozʊ	pɔmposʊm
pondeɾabil	pɔ̃deʁabl	ponderabile	pondeɾaβle	puŋdɨɾavɛl	pɔndɛrabɪlɛm
pont	pwɛ̃	punto	punto	poŋtʊ	pʊŋktʊm
ponton	pɔ̃tɔ̃	pontone	ponton	puŋtɐ̃ʊ̃	pɔntonɛm
punt	pɔ̃	ponte	pwɛnte	poŋtɨ	pɔntɛm
popular	popylɛʁ	popolare	populaɾ	pupulaɹ	pɔpʊlarɛm
populaɾitate	popylaʁite	popolarita	populaɾiðad	pupulɐɾidadɨ	pɔpʊlarɪtatɛm
populatsjune	popylasjɔ̃	popolatsione	poβlaθjon	pupulɐsɐ̃ʊ̃	pɔpʊlatɪonɛm
pork	pɔʁk	pɔrko	poɾko	poɾəkʊ	pɔrkʊm
porkar	pɔʁʃe	porkaio	poɾkeɾo	puɾəkeɪɾʊ	pɔrkarɪʊm
portitʃe	pɔʁtik	pɔrtiko	poɾtikos	pɔɾətikʊʃ	pɔrtɪkʊm
port	pɔʁ	pɔrto	pweɾto	poɾətʊ	pɔrtʊm
posesiv	pɔsɛsif	possessivo	posesiβo	pusɨsivʊ	pɔssɛssɪwʊm
posibil	pɔsibl	possibile	posiβle	pusivɛl	pɔssɪbɪlɛm
posibilitate	pɔsibilite	possibilita	posiβiliðad	pusibilidadɨ	pɔssɪbɪlɪtatɛm
posteɾjor	pɔsteʁjœʁ	posteriore	posteɾjoɾ	puʃtɨɾioɹ	pɔstɛrɪorɛm
posteɾitate	pɔsteʁite	posterita	posteɾiðad	puʃtɨɾidadɨ	pɔstɛrɪtatɛm
postumə	postym	pɔstumo	postumo	pɔʃtumʊ	pɔstʰʊmʊm
potabil	potabl	potabile	potaβle	putavɛl	potabɪlɛm
potentsə	potɑ̃s	potɛntsa	potɛnθja	puteɪŋsjɐ	pɔtɛntɪam
pozitsje	pozisjɔ̃	pozitsione	posiθjon	puzisɐ̃ʊ̃	pɔsɪtɪonɛm
pradə	pʁwa	prɛda	pɾeða	pɹiɐ	praɪdam
praɡmatik	pʁaɡmatik	praɡmatiko	pɾaɡmatiko	pɹɐɡmatikʊ	praɡmatɪkʊm
prat	pʁe	prato	pɾaðo	pɹadʊ	pratʊm
prebendə	pʁebɑ̃d	prebɛnda	pɾeβɛnda	pɹebeɪŋdɐ	praɪbɛndam
prekar	pʁekɛʁ	prekario	pɾekaɾjo	pɹekaɾjʊ	prɛkarɪʊm
pretʃeda	pʁesede	pretʃedere	pɾeθeðeɾ	pɹesɨdeɹ	praɪkederɛ
pretʃeptor	pʁesɛptœʁ	pretʃettore	pɾeθepptoɾ	pɹesɨptoɹ	praɪkɛptorɛm
pretʃesje	pʁesɛsjɔ̃	pretʃessione	pɾeθesjon	pɹesɨsɐ̃ʊ̃	praɪkɛssɪonɛm
pretʃipita	pʁesipite	pretʃipitare	pɾeθipitaɾ	pɹesipitaɹ	praɪkɪpɪtarɛ
pretʃis	pʁesi	pretʃizo	pɾeθiso	pɹɨsizʊ	praɪkisʊm
pretʃizje	pʁesizjɔ̃	pretʃizione	pɾeθisjon	pɹɨsizɐ̃ʊ̃	praɪkisɪonɛm
prekotʃe	pʁekɔs	prekɔtʃe	pɾekoθ	pɹekɔsɨ	praɪkɔkɛm
prekursɔaɾe	pʁekyʁsœʁ	prekursore	pɾekuɾsoɾ	pɹekuɾəsoɹ	praɪkʊrsorɛm
predestinatsje	pʁedɛstinasjɔ̃	predestinatsione	pɾeðestinaθjon	pɹedɨʃtinɐsɐ̃ʊ̃	praɪdɛstɪnatɪonɛm
predikatsje	pʁedikasjɔ̃	predikatsione	pɾeðikaθjon	pɹedikɐsɐ̃ʊ̃	praɪdɪkatɪonɛm
predikativ	pʁedikatif	predikativo	pɾeðikatiβo	pɹedikɐtivʊ	praɪdɪkatiwʊm
prediktsie	pʁediksjɔ̃	preditsione	pɾeðikθjon	pɹedisɐ̃ʊ̃	praɪdɪktɪonɛm
prefatsə	pʁefas	prefatsione	pɾefaθjon	pɹɨfasɐ̃ʊ̃	praɪfatɪonɛm
prefekt	pʁefɛ	prefɛtto	pɾefekto	pɹɨfeɪtʊ	praɪfɛktʊm
prefektuɾə	pʁefɛktyʁ	prefettura	pɾefektuɾa	pɹɨfeɪtuɾɐ	praɪfɛkturam
prelat	pʁela	prelato	pɾelaðo	pɹeladʊ	praɪlatʊm
preludiw	pʁelyd	preludio	pɾeluðjo	pɹeludjʊ	praɪludɪʊm
prematur	pʁematyʁ	prematuro	pɾematuɾo	pɹemɐtuɾʊ	praɪmaturʊm
premedita	pʁemdite	premeditare	pɾemeðitaɾ	pɹemɨditaɹ	praɪmɛdɪtari
premiw	pʁi	prɛmio	pɾemjo	pɹemjʊ	praɪmɪʊm
prepaɾa	pʁepaʁe	prepaɾare	pɾepaɾaɾ	pɹepɐɾaɹ	praɪpararɛ
prepaɾatsje	pʁepaʁasjɔ̃	prepaɾatsione	pɾepaɾaθjon	pɹepɐɾɐsɐ̃ʊ̃	praɪparatɪonɛm
prepaɾator	pʁepaʁatœʁ	prepaɾatore	pɾepaɾaðoɾ	pɹepɐɾɐdoɹ	praɪparatorɛm
prepaɾatoɾiw	pʁepaʁatwaʁ	prepaɾatɔrio	pɾepaɾatoɾjo	pɹepɐɾɐtɔɾjɐ	praɪparatorɪʊm
prepozitsje	pʁepozisjɔ̃	prepozitsione	pɾeposiθjon	pɹepuzisɐ̃ʊ̃	praɪpɔsɪtɪonɛm
preputs	pʁepys	preputsio	pɾepuθjo	pɹepusjʊ	praɪputɪʊm
preɾoɡativə	pʁeʁoɡativ	preroɡativa	pɾeroɣatiβa	pɹeʁuɡɐtivɐ	praɪrɔɡatiwam
preskriptsje	pʁɛskʁipsjɔ̃	preskritsione	pɾeskɾipθjon	pɹeʃkɹisɐ̃ʊ̃	praɪskrɪptɪonɛm
preʃedinte	pʁezidɑ̃	prezidɛnte	pɾesiðɛnte	pɹezideɪŋtɨ	praɪsɪdɛntɛm
presjune	pʁɛsjɔ̃	pressione	pɾesjon	pɹɨsɐ̃ʊ̃	prɛssɪonɛm
prestididʒitator	pʁɛstidiʒitatœʁ	prestidʒatore	pɾestiðixitaðoɾ	pɹeʃtidiʒitɐdoɹ	praɪstɪɡɪatorɛm
prestidʒiu	pʁɛstiʒ	prestidʒo	pɾestixjo	pɹeʃtiʒjʊ	praɪstɪɡɪʊm
prets	pʁi	prɛtsso	pɾeθ	pɹesʊ	prɛtɪʊm
pretekst	pʁetɛkst	pretɛsto	pɾeteksto	pɹeteʃtʊ	praɪtɛkstʊm
pretsjos	pʁesjøz	pretsiozo	pɾeθjoso	pɹesiozʊ	prɛtɪosʊm
pretor	pʁetœʁ	pretore	pɾetoɾ	pɹɨtoɹ	praɪtorɛm
preventsje	pʁevɑ̃sjɔ̃	preventsione	pɾeβenθjon	pɹeveɪŋsɐ̃ʊ̃	praɪwɛntɪonɛm
prezbiteɾiw	pʁɛzbitɛʁ	prezbitɛrio	pɾesβiteɾjo	pɹeʒbitɛɾjʊ	prɛsbytɛrɪʊm
prezentsə	pʁezɑ̃s	prezɛntsa	pɾesɛnθja	pɹezeɪŋsɐ	praɪsɛntɪam
prezerva	pʁezɛʁve	prezervare	pɾeseɾβaɾ	pɹezɨɾəvaɹ	praɪsɛrwarɛ
prezidiw	pʁezidjɔm	prezidio	pɾesiðjo	pɹezidjʊ	praɪsɪdɪʊm
prezenta	pʁezɑ̃te	prezentare	pɾesentaɾ	ɐpɹɨzeɪŋtaɹ	praɪsɛntarɛ
prezumtsje	pʁezɔ̃psjɔ̃	prezuntione	pɾesunθjon	pɹezũŋsɐ̃ʊ̃	praɪsʊmptɪonɛm
prezumtsjos	pʁezɔ̃ptyø	prezuntsiozo	pɾesuntwoso	pɹezũŋsozʊ	praɪsʊmptʊosʊm
primar	pʁimɛʁ	primaio	pɾimaɾjo	pɹimeɪɾʊ	primarɪʊm
prim	pʁim	primo	pɾimo	pɹimʊ	primʊm
primitiv	pʁimitif	primitivo	pɾimitiβo	pɹimitivʊ	primɪtiwʊm
priməvaɾə	pʁimvwaʁ	primavɛra	pɾimaβeɾa	pɹimɐvɛɾɐ	primaweram
printʃipal	pʁɛ̃sipal	printʃipale	pɾinθipal	pɹiŋsipɑl	prɪŋkɪpalɛm
printʃipat	pʁɛ̃sipa	printʃipato	pɾinθipaðo	pɹiŋsipadʊ	prɪŋkɪpatʊm
printʃipiw	pʁɛ̃sip	printʃipio	pɾinθipjo	pɹiŋsipjʊ	priŋkɪpɪʊm
prints	pʁɛ̃s	printʃipe	pɾinθipe	pɹiŋsipɨ	priŋkɪpɛm
prinde	pʁɑ̃dʁ	prɛndere	pɾendeɾ	pɹeɪŋdeɹ	prɛnderɛ
priva	pʁive	privare	pɾiβaɾ	pɹivaɹ	priwarɛ
privatsjune	pʁivasjɔ̃	privatsione	pɾiβaθjon	pɹivɐsɐ̃ʊ̃	priwatɪonɛm
privativ	pʁivatif	privativo	pɾiβatiβo	pɹivɐtivʊ	priwatiwʊm
priviledʒiu	pʁivilɛʒ	privilɛdʒo	pɾiβilexjo	pɹivilɛʒjʊ	priwɪleɡɪʊm
probabilitate	pʁobabilite	probabilita	pɾoβaβiliðad	pɹubɐbilidadɨ	prɔbabɪlɪtatɛm
probitate	pʁobite	probita	pɾoβiðad	pɹubidadɨ	prɔbɪtatɛm
problemə	pʁɔblɛm	problɛma	pɾoβlema	pɹublemɐ	prɔblema
protʃes	pʁosɛ	protʃɛsso	pɾoθeso	pɹusɛsʊ	prokɛssʊm
protʃesjune	pʁosɛsjɔ̃	protʃessione	pɾoθesjon	pɹusisɐ̃ʊ̃	prokɛssɪonɛm
proklama	pʁɔklame	proklamare	pɾoklamaɾ	pɹuklɐmaɹ	proklamarɛ
