ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
pastișă	pastiche	pasticcio	pastiche	pastiche	pasticium
pășune	passon	pasciona	pación	pacion	pastio:nem
patent	patent	patente	patente	patente	patentem
paternitate	paternité	paternità	paternidad	paternidade	paternita:tem
patetic	pathétique	patetico	patético	patético	pathe:ticum
pătlagină	plantain	piantaggine	llanten	plantago	planta:ginem
patrimonial	patrimonial	patrimoniale	patrimonial	patrimonial	patrimo:nia:lem
patrimoniu	patrimoine	patrimonio	patrimonio	patrimônio	patrimo:nium
patron	patron	patrono	patrón	patrono	patro:num
patronimic	patronymique	patronimico	patronímico	patronímico	patronymicum
patru	quatre	quattro	cuatro	quatro	quattuor
patrulater	quadrilatère	quadrilatero	cuadrilátero	quadrilátero	quadrila:terum
păun	paon	pavone	pavon	pavão	pa:vo:nem
pe	par	per	por	por	per
peatră	pierre	pietra	piedra	pedra	petram
pectoral	pectoral	pettorale	pectoral	peitoral	pectora:lem
peculiar	péculiaire	peculiare	peculiar	peculiar	pecu:lia:rem
pedală	pédale	pedale	pedal	pedal	peda:lem
pedicur	pédicure	pedicura	pedicura	pedicura	pe:di:cu:ram
piez	pied	piede	pie	pé	pedem
pele	peau	pelle	piel	pele	pellem
pelerin	pelerin	pelegrino	peregrino	peregrino	peregri:num
pelvis	pelvis	pelvi	pelvis	pélvis	pelvis
penă	peine	pena	pena	pena	poenam
penetra	pénétrer	penetrare	penetrar	penetrar	pene:tra:re
penetrabil	pénétrable	penetrabile	penetrable	penetrável	penetra:bilem
penetrație	pénétration	penetrazione	penetración	penetração	penetra:tio:nem
penetrațiune	pénétration	penetrazione	penetración	penetração	penetra:tio:nem
peninsulă	péninsule	penisola	península	península	paeni:nsulam
penis	pénis	pene	pene	pênis	pe:nem
penitent	pénitent	penitente	penitente	penitente	paenitentem
penitență	pénitence	penitenza	penitencia	penitência	paenitentiam
pensiune	pension	pensione	pensión	pensão	pensio:nem
penultim	pénultième	penultimo	penúltimo	penúltimo	paenultimum
pepene	pépin	popone	pepino	pepino	peponem
piept	pis	petto	pecho	peito	pectus
pieptene	peigne	pettine	peine	pente	pecten
percepe	percevoir	percepire	percibir	perceber	percipere
perceptibil	perceptible	percettibile	perceptible	perceptível	percepti:bilem
percepție	perception	percezione	percepción	percepção	perceptio:nem
perdiție	perdition	perdizione	perdición	perdição	perditio:nem
pereche	pareil	parecchio	parejo	parelho	pa:riculum
peren	pérenne	perenne	perenne	perene	perennem
perfect	parfait	perfetto	perfecto	perfeito	perfectum
perfecțiune	perfection	perfezione	perfección	perfeição	perfectio:nem
perfidie	perfidie	perfidia	perfidia	perfídia	perfidiam
perfora	perforer	perforare	perforar	perfurar	perfora:re
pergament	parchemin	pergamena	pergamino	pergaminho	pergame:nam
pericul	péril	pericolo	peligro	perigo	peri:culum
perioadă	période	periodo	período	período	periodum
periodic	périodique	periodico	periódico	periódico	periodicum
peripatetic	péripatétique	peripatetico	peripatético	peripatético	peripate:ticum
periplu	périple	periplo	periplo	périplo	periplu:s
permeabil	perméable	permeabile	permeable	permeável	permea:bilem
permuta	permuter	permutare	permutar	permutar	permu:ta:re
permutație	permutation	permutazione	permutación	permutação	permu:ta:tio:nem
permutațiune	permutation	permutazione	permutación	permutação	permu:ta:tio:nem
perora	pérorer	perorare	perorar	perorar	pero:ra:re
perpetuu	perpétuel	perpetuo	perpetuo	perpétuo	perpetuum
perpetua	perpétuer	perpetuare	perpetur	perpetuar	perpetua:re
perplex	perplexe	perplesso	perplejo	perplexo	perplexum
perplexitate	perplexité	perplessità	perplejidad	perplexidade	perplexita:tem
persevera	persévérer	perseverare	perseverar	perseverar	perseve:ra:re
perseverență	persévérance	perseveranza	perseverancia	perseverança	perseve:rantiam
persic	persique	pesco	péjego	pecego	persicum
persoană	personne	persona	persona	pessoa	perso:nam
personaj	personnage	personaggio	personaje	personagem	perso:na:ticum
personal	personnel	personale	personal	pessoal	perso:na:lem
persuasiune	persuasion	persuasione	persuasión	persuasão	persua:sio:nem
pertinent	pertinent	pertinente	pertinente	pertinente	pertinentem
perversitate	perversité	perversità	perversidad	perversidade	perversita:tem
perversiune	perversion	perversione	perversión	perversão	perversio:nem
pervertire	pervertir	pervertire	pervirtiendo	pervertendo	perverte:re
pesar	pessaire	pessario	pesario	pessário	pessa:rium
pește	poisson	pesce	pez	peixe	piscem
petiție	petition	petizione	petición	petição	peti:tio:nem
petulant	pétulant	petulante	petulante	petulante	petulantem
petunie	petun	petunia	petunia	petum	petuniam
piastru	piastre	piastra	piastra	piastra	emplastrum
pieri	périr	perire	perecer	perecer	peri:re
pietate	piété	pietà	piedad	piedade	pieta:tem
pigment	pigment	pigmento	pigmento	pigmento	pigmentum
pilor	pylore	piloro	píloro	piloro	pylo:rum
pin	pin	pino	pino	pinho	pi:num
pâine	pain	pane	pan	páo	pa:nem
pineal	pinéal	pineale	pineal	pineal	pi:neam
pântece	panse	pancia	panza	pança	panticem
piramidă	pyramide	piramide	pirámide	pirâmide	pȳramidem
pirat	pirate	pirata	pirata	pirata	pi:ra:tam
piscină	piscine	piscina	piscina	piscina	pisci:nam
pisiform	pisiforme	pisiforme	pisiforme	pisiforme	pisifo:rmem
pistil	pistil	pistillo	pistilo	pistilo	pistillum
plăcea	plaire	piacere	placer	prazer	pla:ce:re
placebo	placebo	placebo	placebo	placebo	place:bo:
placentă	placenta	placenta	placenta	placenta	placentam
plagă	plaie	piaggia	playa	praia	plagam
plămân	poumon	polmone	pulmón	pulmão	pulmo:nem
planetar	planétaire	planetario	planetario	planetário	plane:ta:rium
plantație	plantation	piantagione	plantación	plantação	planta:tio:nem
plantațiune	plantation	piantagione	plantación	plantação	planta:tio:nem
plantigrad	plantigrade	plantigrado	plantígrado	plantígrado	plantigradum
plastic	plastic	plastico	plástico	plástico	plasticum
plastică	plastique	plastica	plástica	plástica	plasticam
plauzibil	plausible	plausibile	plausible	plausível	plausibilem
placa	plaquer	placare	aplacar	placar	pla:ca:re
pleca	plier	piegare	llegar	chegar	plica:re
plebe	plèbe	plebe	plebe	plebe	ple:bem
plebiscit	plébiscite	plebiscito	plebiscito	plebiscito	ple:bisci:tum
plenar	plénier	plenario	plenario	plenário	ple:na:rium
pleonasm	pléonasme	pleonasmo	pleonasmo	pleonasmo	pleonasmum
plex	plexe	plesso	plexo	plexo	plexum
plin	plein	pieno	lleno	cheio	ple:num
ploua	pleuvoir	piovere	llover	chover	pluere
ploaie	pluie	pioggia	lluvia	chuva	pluviam
plop	peuplier	pioppo	chopo	choupo	populum
plumb	plomb	piombo	plomo	chumbo	plumbum
plural	pluriel	plurale	plural	plural	plu:ra:lem
popor	peuple	popolo	pueblo	povo	populum
pluralitate	pluralité	pluralità	pluralidad	pluralidade	plu:ra:lita:tem
pluvial	pluvial	pluviale	pluvial	pluvial	pluvia:lem
pneumatic	pneumatique	pneumatico	pneumático	pneumático	pneumaticum
poartă	porte	porta	puerta	porta	portam
podium	podium	podio	podio	pódio	podium
poet	poète	poeta	poeta	poeta	poetam
poetic	poétique	poetico	poético	poético	poe:ticum
poezie	poésie	poesia	poesía	poesia	poe:sis
păi	puis	poi	pues	pois	post
politic	politique	politico	político	político	poli:ticum
poliție	police	polizia	policía	polícia	poli:ti:am
pompos	pompeux	pomposo	pomposo	pomposo	pompo:sum
ponderabil	pondérable	ponderabile	ponderable	ponderável	pondera:bilem
pont	point	punto	punto	ponto	punctum
ponton	ponton	pontone	pontón	pontão	ponto:nem
punt	pont	ponte	puente	ponte	pontem
popular	populaire	popolare	popular	popular	popula:rem
popularitate	popularité	popolarità	popularidad	popularidade	popula:rita:tem
populațiune	population	popolazione	población	população	popula:tio:nem
porc	porc	porco	porco	porco	porcum
porcar	porcher	porcaio	porquero	porqueiro	porca:rium
portice	portique	portico	pórticos	pórticos	porticum
port	port	porto	puerto	porto	portum
posesiv	possessif	possessivo	posesivo	possessivo	possessivum
posibil	possible	possibile	posible	possível	possibilem
posibilitate	possibilité	possibilità	posibilidad	possibilidade	possibilita:tem
posterior	postérieur	posteriore	posterior	posterior	posterio:rem
posteritate	postérité	posterità	posteridad	posteridade	posterita:tem
postumă	posthume	postumo	póstumo	póstumo	posthumum
potabil	potable	potabile	potable	potável	po:ta:bilem
potență	potence	potenza	potencia	potência	potentiam
poziție	position	posizione	posición	posição	positio:nem
pradă	proie	preda	preda	prea	praedam
pragmatic	pragmatique	pragmatico	pragmático	pragmático	pragmaticum
prat	pré	prato	prado	prado	pra:tum
prebendă	prébende	prebenda	prebenda	prebenda	praebendam
precar	précaire	precario	precario	precário	preca:rium
preceda	précéder	precedere	preceder	preceder	praece:de:re
preceptor	précepteur	precettore	preceptor	preceptor	praecepto:rem
precesie	précession	precessione	precesión	precessão	praecessio:nem
precipita	précipiter	precipitare	precipitar	precipitar	praecipita:re
precis	précis	preciso	preciso	preciso	praeci:sum
precizie	précision	precisione	precisión	precisão	praeci:sio:nem
precoce	précoce	precoce	precoz	precoce	praecocem
precursoare	précurseur	precursore	precursor	precursor	praecurso:rem
predestinație	prédestination	predestinazione	predestinación	predestinação	praedestina:tio:nem
predicație	prédication	predicazione	predicación	predicação	praedica:tio:nem
predicativ	prédicatif	predicativo	predicativo	predicativo	praedica:ti:vum
predicție	prédiction	predizione	predicción	predição	praedictio:nem
prefață	préface	prefazione	prefacion	prefáção	praefa:tio:nem
prefect	préfet	prefetto	prefecto	prefeito	praefectum
prefectură	préfecture	prefettura	prefectura	prefeitura	praefectu:ram
prelat	prélat	prelato	prelado	prelado	praela:tum
preludiu	prélude	preludio	preludio	prelúdio	praelu:dium
prematur	prémature	prematuro	prematuro	prematuro	praema:tu:rum
premedita	prémediter	premeditare	premeditar	premeditar	praemedita:ri:
premiu	prix	premio	premio	prêmio	praemium
prepara	préparer	preparare	preparar	preparar	praepara:re
preparație	préparation	preparazione	preparación	preparação	praepara:tio:nem
preparator	préparateur	preparatore	preparador	preparador	praepara:to:rem
preparatoriu	préparatoire	preparatorio	preparatorio	preparatória	praepara:to:rium
prepoziție	préposition	preposizione	preposición	preposição	praepositio:nem
prepuț	prépuce	prepuzio	prepucio	prepúcio	praepu:tium
prerogativă	prérogative	prerogativa	prerrogativa	prerrogativa	praeroga:ti:vam
prescripție	prescription	prescrizione	prescripción	prescrição	praescriptio:nem
președinte	président	presidente	presidente	presidente	praesidentem
presiune	pression	pressione	presión	pressão	pressio:nem
prestidigitator	prestidigitateur	prestigiatore	prestidigitador	prestidigitador	praestigiato:rem
prestigiu	prestige	prestigio	prestigio	prestígio	praestigium
preț	prix	prezzo	prez	preço	pretium
pretext	prétexte	pretesto	pretexto	pretexto	praetextum
prețios	précieuse	prezioso	precioso	precioso	pretio:sum
pretor	préteur	pretore	pretor	pretor	praeto:rem
prevenție	prévention	prevenzione	prevención	prevenção	praeventio:nem
prezbiteriu	presbytère	presbiterio	presbiterio	presbitério	presbyterium
prezență	présence	presenza	presencia	presença	praesentiam
prezerva	préserver	preservare	preservar	preservar	praeserva:re
prezidiu	présidium	presidio	presidio	presídio	praesidium
prezenta	présenter	presentare	presentar	apresentar	praesenta:re
prezumție	présomption	presuntione	presunción	presunção	praesumptio:nem
prezumțios	présomptueux	presunzioso	presuntuoso	presunçoso	praesumptuo:sum
primar	primaire	primaio	primario	primeiro	pri:ma:rium
prim	prime	primo	primo	primo	pri:mum
primitiv	primitif	primitivo	primitivo	primitivo	pri:miti:vum
primăvară	primevoire	primavera	primavera	primavera	pri:mave:ram
principal	principal	principale	principal	principal	principa:lem
principat	principat	principato	principado	principado	principa:tum
principiu	principe	principio	principio	princípio	pri:ncipium
prinț	prince	principe	príncipe	príncipe	pri:ncipem
prinde	prendre	prendere	prender	prender	prende:re
priva	priver	privare	privar	privar	pri:va:re
privațiune	privation	privazione	privación	privação	pri:va:tio:nem
privativ	privatif	privativo	privativo	privativo	pri:va:ti:vum
privilegiu	privilège	privilegio	privilegio	privilégio	pri:vile:gium
probabilitate	probabilité	probabilità	probabilidad	probabilidade	proba:bilita:tem
probitate	probité	probità	probidad	probidade	probita:tem
problemă	problème	problema	problema	problema	proble:ma
proces	procès	processo	proceso	processo	pro:cessum
procesiune	procession	processione	procesión	procissão	pro:cessio:nem
proclama	proclamer	proclamare	proclamar	proclamar	pro:cla:ma:re
proclamație	proclamation	proclamazione	proclamación	proclamação	procla:ma:tio:nem
proconsul	proconsul	proconsole	procónsul	procônsul	proco:nsulem
proconsular	proconsulaire	proconsolare	proconsular	proconsular	pro:co:nsula:rem
procrea	procréer	procreare	procrear	procriar	pro:crea:re
procreație	procréation	procreazione	procreación	procriação	pro:crea:tio:nem
procreațiune	procréation	procreazione	procreación	procriação	pro:crea:tio:nem
procurator	procurateur	procuratore	procurador	procurador	pro:cu:ra:torem
prodig	prodigue	prodigo	pródigo	pródigo	pro:digum
produce	produire	produrre	producir	produzir	pro:du:cere
profan	profane	profano	profano	profano	profa:num
profana	profaner	profanare	profanar	profanar	profa:na:re
profesiune	profession	professione	profesión	profissão	professio:nem
profesoară	professeur	professore	profesor	professor	professo:rem
profet	prophète	profeta	profeta	profeta	prophe:tam
profund	profond	profondo	profundo	profundo	profundum
profuziune	profusion	profusione	profusión	profusão	profu:sio:nem
progenitor	progéniteur	progenitore	progenitor	progenitor	pro:genito:rem
program	programme	programma	programa	programa	programma
progres	progrès	progreso	progreso	progresso	pro:gressum
progresie	progression	progressione	progresión	progressão	pro:gressio:nem
proiect	projet	progetto	proyecto	projeto	pro:iectum
proiecție	projection	proiezione	proyección	projeção	pro:iectio:nem
proiectil	projectil	proiettile	proyectil	projétil	pro:iecti:lem
prolaps	prolapsus	prolasso	prolapso	prolapso	prolapsum
prolix	prolixe	prolisso	prolijo	prolixo	pro:lixum
promiscuu	promiscue	promiscuo	promiscuo	promíscuo	pro:miscuum
promontoriu	promontoire	promontorio	promontorio	promontório	pro:montorium
promotoare	promoteur	promotore	promotor	promotor	pro:mo:to:rem
promova	promouvoir	promuovere	promover	promover	pro:mo:ve:re
promulga	promulguer	promulgare	promulgar	promulgar	pro:mulga:re
pronominal	pronominal	pronominale	pronominal	pronominal	pro:no:mina:lem
pronostic	pronostic	prognostico	pronóstico	prognóstico	prognosticum
pronume	pronom	pronome	pronombre	pronome	pro:no:men
pronunț	prononcer	pronunziare	pronunciar	pronunciar	pro:nu:ntia:re
propaga	propager	propagare	propagar	propagar	pro:pa:ga:re
propagandă	propagande	propaganda	propaganda	propaganda	pro:pa:ganda
propensiune	propension	propensione	propensión	propensão	pro:pensio:nem
propice	propice	propízio	propicio	propício	propitium
proporție	proportion	proporzione	proporción	proporção	pro:portio:nem
proporțional	proportionnel	proporzionale	proporcional	proporcional	pro:portio:na:lem
proporționalitate	proportionnalité	proporzionalità	proporcionalidad	proporcionalidade	pro:portio:nalita:tem
proporțiune	proportion	proporzione	proporción	proporção	pro:portio:nem
proprietar	propriétaire	proprietario	propietario	proprietário	proprieta:rium
propune	proposer	proporre	proponer	propor	pro:po:ne:re
proscrie	proscrire	proscrivere	proscribir	proscrever	pro:scri:be:re
prospect	prospectus	prospetto	prospecto	prospecto	prospectum
prosperitate	prospérité	prosperità	prosperidad	prosperidade	prosperita:tem
prostituată	prostituée	prostituta	prostituta	prostituta	pro:stitutam
prostituție	prostitution	prostituzione	prostitución	prostituição	pro:stitu:tio:nem
protecție	protection	protezione	protección	proteção	pro:tectio:nem
protector	protecteur	protettore	protector	protetor	pro:tecto:rem
proteja	protéger	proteggere	proteger	proteger	pro:tege:re
protocol	protocole	protocollo	protocolo	protocolo	pro:tocollum
protuberanță	protubérance	protuberanza	protuberancia	protuberância	pro:tube:rantiam
proverb	proverbe	proverbio	proverbio	provérbio	pro:verbium
proverbial	proverbial	proverbiale	proverbial	proverbial	pro:verbia:lem
providență	providence	provvidenza	providencia	providência	pro:videntiam
provincial	provincial	provinciale	provincial	provincial	pro:vincia:lem
provincie	province	provincia	provincia	província	pro:vinciam
provocație	provocation	provocazione	provocación	provocação	pro:voca:tio:nem
proză	prose	prosa	prosa	prosa	pro:sam
prozaic	prosaïque	prosaico	prosaico	prosaico	pro:saicum
prudent	prudent	prudente	prudente	prudente	prudentem
prurit	prurit	prurito	prurito	prurido	pru:ri:tum
psalm	psaume	salmo	salmo	salmo	psalmum
psalmist	psalmiste	salmista	salmista	salmista	psalmistam
pubertate	puberté	pubertà	pubertad	puberdade	pu:berta:tem
pubis	pubis	pube	pubis	púbis	pu:bes
publica	publiquer	pubblicare	públicar	públicar	pu:blica:re
publican	publicain	pubblicano	publicano	publicano	pu:blica:num
publicație	publication	pubblicazione	publicación	publicação	pu:blica:tio:nem
pune	pondre	porre	poner	pôr	po:nere
pulbere	poudre	polvere	polvo	pó	pulverem
pulmon	poumon	polmone	pulmón	pulmão	pulmo:nem
pulpă	polpe	polpa	pulpa	polpa	pulpam
puls	pouls	polso	pulso	pulso	pulsum
pui	poule	pollo	pollo	polo	pullum
pumnal	poignard	pugnale	puñal	punhal	pu:gna:lem
pumn	poing	pugno	puño	punho	pugnum
punte	pont	ponte	puente	ponte	pontem
por	por	porro	porro	porro	porrum
pur	pur	puro	puro	puro	pu:rum
impur	impur	impuro	impuro	impuro	impu:rum
purga	purger	purgare	purgar	purgar	pu:rga:re
purgație	purgation	purgazione	purgación	purgação	purga:tio:nem
purgatoriu	purgatoire	purgatorio	purgatorio	purgatório	pu:rga:to:rium
purice	puce	pulce	pulga	pulga	pu:licem
